Prj_ID,Trt_ID,Trt_Type_Major,Trt_Type_Sub,Treatment_Type,FID_TrtPoly002,ObjectID_Union,ObjectID_CountOverlapping,treatment_count,init_date_est,comp_date_est,Init_Date,Comp_Date,init_est,comp_est,init_comp_elapsed,Plan_Imp,Success,Dates_Confirmed,Units,Num_Units,Treatment_Seeded,Seed_List,Seed_Mix_Name,Seeds_or_Seedlings,Seed_List_Confirmed,Control_Areas,Seed_Application_Rate,Seed_Notes,Objectives,Planned_Implementation,Actual_Implementation,Treatment_Effect_and_Results,Trt_Feature_Type,Feature_Status,How_Feature_Created,Feature_Creation_Date,Total_Acres,BLM_Acres,GIS_Notes,Initiated_By,Trt_Concerns,Trt_Concerns_Desc,Problems_Apply_Trt,Problems_Apply_Trt_Desc,Conditions_At_Trt,Conditions_At_Trt_Desc,Trt_Notes,User_Updated,init_m,init_d,init_y,init_m_est,init_d_est,comp_m,comp_d,comp_y,comp_m_est,comp_d_est
3511,9869,Seeding,Drill Seeding,Ground Seeding: Drill,6096,290423,93573,2,1987-06-15,1988-06-15,00/00/1987,00/00/1988,estimated month and day,estimated month and day,366,Implemented,None,1,Acres,1500,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Unknown,NA,"These selected species will broaden habitat potential for pronghorn antelope, mule deer and sage grouse while allowing grazing opportunity for livestock.","Following land treatment, the area would be seeded from a list of selected\r\nspecies: Nordan crested wheatgrass (Agropyron cristatum), pubescent wheatgrass\r\n(Agropyron desertorum), Indian ricegrass (Aryzops1 s hymenoides), _budsage\r\n(Artemis1a sp1nosa), alfalfa (Medicago sativa) and four-wing saltbush\r\n(Atriplex cancescens), prostrate kochia (Kochia prostrata) and small burnett\r\n(Sanguisorba minor).",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1831.835374,1811.170814,NA,BLM and Cooperators,"Provide Forage for Livestock, Provide Forage for Wildlife","The purpose for the action of land treatment for sagebrush removal in Dove Creek Allotment is to open the vegetatively closed community to livestock grazing and enhance wildlife habitat. Under present conditions, no opportunity for allotment permittees to graze livestock exists. Wyoming sagebrush (Artemesia tridentata var. wyomensis) makes up ninety-nine percent (99%) of the biomass with squirreltail grass (Sitanion hystrix), Indian ricegrass (Orozopsis hymenoides), stickseed (Cryptantha spp.), halogeton (Halogeton glomeratus) and cheatgrass (Bromus tectorum) making up the remaining one percent (1%). The treatment area is a part of the Dove Creek Allotment which needs an increase in available forage, particularly spring range, to support livestock use. Pronghorn antelope, sage grouse and mule deer habitat would be enhanced by broadening plant species diversity. The two objectives would be achieved by a land treatment.",None,NA,None,NA,NA,49:33:00,00,00,1987,06,15,00,00,1988,06,15
142,362,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,259,290056,93753,2,1952-06-23,1952-11-01,6/23/1952,11/1/1952,actual,actual,131,Implemented,Unknown,2,Acres,1992.3,0,No seed list,NA,NA,NA,NA,NA,NA,Brush removal,To plow before seeding,"Wheatland plows, resulting in 60 to 95% kill varying with rock conditions. Due to the rocky nature of this site, a second plowing was tried resulting in frequent equipment breakage, but no apparent increase in brush kill.",Unknown,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,2420.9838,2278.192024,NA,Unknown,"Erosion, Noxious Weeds",A halogeton control project by reseeding denuded range lands to grass.,Other (See Trt Notes),"Due to the rocky nature of this site, a second plowing was tried resulting in frequent equipment breakage, but no apparent increase in brush kill.",Dry,Very dry during entire summer period.,NA,58:02:00,6,23,1952,06,23,11,1,1952,11,01
142,361,Seeding,Ground Seeding,Ground Seeding: Broadcast,260,290057,93753,2,1952-06-23,1952-11-01,6/23/1952,11/1/1952,actual,actual,131,Implemented,Successful,2,Acres,1992.3,-1,Confirmed seed list,broadcast mix,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",A halogeton control project by reseeding denuded range lands to grass.,NA,Seeded by broadcast through fertilizer spreaders with chain and harrow drag. \r\n1992 acres of denuded range was plowed and drilled to crested wheatgrass under halogeton program.,"10/26/1953: Approximately 1 AGCR plant per square feet. Twice as much Ager as halogeton. Sweet clover is sufficient quality. Seeding has halogeton - Lepidium aspect. However as indicated above, herbaceous plants and seeded species are of equal densities. Grass plants are establishing themselves in halogeton communities. Gully and sheet erosion healing, 4 dual purpose gully plug-reservoirs constructed fall 1953 will aide in minimizing gully erosion. No livestock, not ready for use. \r\n4/7/1960: Success- except on lower elevations having saline soil. Many young brush invading some spots. Considerable halogeton on areas not producing grass.\r\nSomewhat over-grazed.\r\nSoil stabilized and on the fertile soil there is abundant grass where formerly there was sagebrush.\r\nPart of the project should be sprayed in a few years.\r\n10/5/1963: Good seeding. The north end seeding is the best. The south having more halogeton. Halogeton and sagebrush is present throughout the seeding. The higher ground is rocky.",Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,2420.9838,2278.192024,NA,Unknown,"Erosion, Noxious Weeds",A halogeton control project by reseeding denuded range lands to grass.,None,NA,Dry,"Very dry during entire summer period. Subsequent precipitation November 12, 1952.",NA,59:35:00,6,23,1952,06,23,11,1,1952,11,01
5743,15836,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Discing,9979,290592,93807,2,1948-09-07,1949-06-15,9/7/1948,00/00/1949,actual,estimated month and day,281,Implemented,None,1,Acres,1140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seedings were drilled after discing.,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1581.422636,1271.455893,NA,NA,None,NA,None,NA,None,NA,NA,14:57:00,9,7,1948,09,07,00,00,1949,06,15
5743,15834,Seeding,Drill Seeding,Ground Seeding: Drill,9981,290593,93807,2,1949-03-25,1949-06-15,3/25/1949,00/00/1949,actual,estimated month and day,82,Implemented,None,1,Acres,90,-1,Confirmed seed list,Rye mix,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",The area was infested with halogeton glomeratus. This area was chosen to see what affect seedings would make on eliminating halogeton.,NA,Ninety acres were spring seeded to domestic rye.,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,76.86801125,76.70727153,NA,NA,Noxious Weeds,The area was infested with halogeton glomeratus. This area was chosen to see what affect seedings would make on eliminating halogeton.,None,NA,None,NA,NA,23:50:00,3,25,1949,03,25,00,00,1949,06,15
6084,16865,Herbicide/Weeds/Chemical,Herbicide,Herbicide Application: Brush/Tree Control,10608,290628,93811,2,1967-04-19,1967-11-20,4/19/1967,11/20/1967,actual,actual,215,Implemented,None,1,Acres,860,0,NA,NA,NA,NA,NA,NA,NA,To spray with herbicide to control sagebrush.,NA,"The project consisted of spraying 860 acres of sagebrush with 2 4,D low volatile ester to reduce competition.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,888.8370787,887.7554258,NA,NA,None,To spray with herbicide to control sagebrush.,None,NA,None,NA,NA,45:16:00,4,19,1967,04,19,11,20,1967,11,20
6084,16866,Seeding,Drill Seeding,Ground Seeding: Drill,10609,290629,93811,2,1967-04-19,1967-11-20,4/19/1967,11/20/1967,actual,actual,215,Implemented,None,1,Acres,860,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,Unknown,Species Specific,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",NA,NA,The project consisted of drilling the area with Crested Wheatgrass at a rate of 6 lb. to the acre.,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,888.8370787,887.7554258,NA,NA,None,To spray with herbicide to control sagebrush.,None,NA,None,NA,NA,36:05:00,4,19,1967,04,19,11,20,1967,11,20
6227,17203,Seeding,Aerial Seeding,Aerial Seeding: Fixed Wing,10834,290654,93822,2,1992-06-15,1992-06-15,00/00/1992,00/00/1992,estimated month and day,estimated month and day,0,Implemented,None,1,Acres,40,-1,Planned seed list,NA,Seeds,Plan,Unknown,Species Specific,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",NA,"Ground disturbance would be limited to the location of the camps, the travel routes used by the work crews, and dragging\r\nand piling slash. The disturbance would be minimal and the areas would be reclaimed and seeded by hand with a seed\r\nmixture that would included black sage {Artemisia nova ) , antelope bitter brush (Purshia tridentata), alfalfa (Medicago\r\nsativa) and crested wheatgrass (Agropyron cristatum). This would include camp areas.",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1046.022469,1045.597458,NA,NA,Provide Forage for Livestock,"In order to maintain the 341 AUMs and improve the habitat for the mule deer, it is necessary to remove a portion of the\r\noverstory of P-J to reduce competition on the shrubs and grasses.",None,NA,None,NA,NA,31:41:00,00,00,1992,06,15,00,00,1992,06,15
6227,17204,Vegetation/Soil Manipulation,Vegetation Disturbance,Tree/Brush Control: Pinyon Juniper Removal - Hand Cutting,10835,290655,93822,2,1992-06-15,1992-06-15,00/00/1992,00/00/1992,estimated month and day,estimated month and day,0,Implemented,None,1,Acres,40,0,NA,NA,NA,NA,NA,NA,NA,"In order to maintain the 341 AUMs and improve the habitat for the mule deer, it is necessary to remove a portion of the\r\noverstory of P-J to reduce competition on the shrubs and grasses.","The proposed action is to use the ""Flame-in-Goes&& crews from the State prison facility to selectively remove juniper trees\r\nfrom the old chaining in Sections 31, 32, 33, 34 of T.15 N., R.16 W. and the native area south of the chaining located in\r\nSections 03,09,10 of T.14 N., R.16 W. of the SLBM (Please see attached map). This would be accomplished by the use of hand\r\ntools and chain saws. Slash would be gathered and piled in a way that it would benefit the non-game species of the area.\r\nTreatment in the native stand areas would be designed to maximize &&edge effect&& for wildlife by removing junipers in\r\nsmall, two acre blocks distributed throughout the stands. As many as 20 two acre units would be thinned of juniper trees\r\nfor a total of 40 acres.",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1046.022469,1045.597458,NA,BLM and Cooperators,Provide Forage for Livestock,"In order to maintain the 341 AUMs and improve the habitat for the mule deer, it is necessary to remove a portion of the\r\noverstory of P-J to reduce competition on the shrubs and grasses.",None,NA,None,NA,NA,31:42:00,00,00,1992,06,15,00,00,1992,06,15
8744,23860,Seeding,Ground Seeding,Ground Seeding: Broadcast,15222,290882,93848,2,1953-06-15,1953-11-30,6/15/1953,11/30/1953,actual,actual,168,Implemented,None,1,Acres,1100,-1,Confirmed seed list,seed mix,Seeds,Confirmed on Paper,Unknown,Unknown,"The seed mix did not indicate whether bulk or PLS rates were used, therefore, unknown has been listed and all seed mix information has been entered into the Bulk category.",A cooperative range revegetation for protection from halogeton infestation and to increase forage production.,NA,Broadcast and dragged with flexible harrows.,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1906.70578,650.836308,NA,NA,"Noxious Weeds, Provide forage for livestock",A cooperative range revegetation for protection from halogeton infestation and to increase forage production.,None,NA,None,About 1 3/4 inches precipitation during reseeding and 30 days after.,NA,21:52:00,6,15,1953,06,15,11,30,1953,11,30
8744,23861,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,15223,290883,93848,2,1953-06-15,1953-11-30,6/15/1953,11/30/1953,actual,actual,168,Implemented,None,1,Acres,1100,0,NA,NA,NA,NA,NA,NA,NA,Brush removal,NA,"D-6 cat. And wheatland plows, 90% kill.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1906.70578,650.836308,NA,NA,None,Brush removal,None,NA,None,NA,NA,21:52:00,6,15,1953,06,15,11,30,1953,11,30
21249,54159,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Discing,34058,293968,94050,3,1992-01-01,1992-01-01,1/1/1992,1/1/1992,actual,actual,0,Implemented,Unknown,1,Acres,2164,0,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,GIS is implementation data.,Unknown,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",None,2164.2,2163.85,NA,Unknown,"Establishment of seeded species, Habitat productivity, Habitat quality, Seedbed preparation, Vegetal cover, Loss of desirable species",NA,Unknown,NA,Unknown,NA,ESR/Rehab - No fire information for the area.,27:23:00,1,1,1992,01,01,1,1,1992,01,01
21249,54160,Seeding,Drill Seeding,Ground Seeding: Drill,34059,293969,94050,3,1992-01-01,1992-01-01,1/1/1992,1/1/1992,actual,actual,0,Implemented,Unknown,2,Acres,2164,-1,No seed list,NA,Unknown,No Seed List,Unknown,Unknown,NA,Unknown,Unknown,GIS is implementation data.,Unknown,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",None,2164.2,2163.85,NA,Unknown,"Establishment of seeded species, Habitat productivity, Habitat quality, Seedbed preparation, Vegetal cover, Loss of desirable species",NA,Unknown,NA,Unknown,NA,NA,32:54:00,1,1,1992,01,01,1,1,1992,01,01
5273,14600,Vegetation/Soil Manipulation,Timber,Timber: Timber Salvage,9174,401116,94544,2,1989-09-06,1992-10-06,9/6/1989,10/6/1992,actual,actual,1126,Implemented,Unknown,2,Mbf,1236,0,NA,NA,NA,NA,NA,NA,NA,"- - - - - EA - - - - -\r\n\r\nThe proposed action is to selectively harvest Douglas fir trees from an area...\r\n\r\nThe purpose of the proposed action is to: (1) reduce the amount of dwarf mistletoe in the stand by selectively harvesting those trees that are currently dead and dying, or at least moderately infested with the parasite. In addition, some non-infected but overmature trees will be removed. (2) Salvage any trees that have been infected by the Douglas fir bark beetle. (3) Thin that part of the stand (Unit III) that consists of trees predominately in the 6 - 10"" DBR class so that the residual stems will have sufficient growing space to continue the most rapid growth as possible. Only those trees showing the most desirable characteristics will be left for further growth.\r\n\r\n- - - - - Contract - - - - -\r\n\r\nMod 4: Extension of time.\r\nMod 3: Additional 150 Mbf Douglas-fir\r\nMod 2: Additional 715 Mbf Douglas-fir\r\nMod 1: Additional 171 Mbf Douglas-fir\r\nDouglas-fir (green): 130 Mbf\r\nDouglas-fir (dead): 70 Mbf","- - - - - Contract - - - - -\r\n\r\nTimber reserved from cutting: All timber except trees marked at breast height and at the base with orange, yellow or blue paint.\r\n\r\n1. Prior to the , commencement of operations, the Purchaser shall obtain from the Authorized ' Officer written approval of a written operations and logging plan commensurate with the terms and conditions of the contract which shall include measures needed to assure protection of the environment and watershed. All logging shall be done in accordance with the plan. Tractor or wheeled type equipment will not be permitted to operate in or through drainage courses.\r\n\r\n2. Before beginning operations on the contract area for the first time, or after a shutdown of ten (10) or more days, the Purchaser shall notify the Authorized Officer in writing of the date he plans to begin operations. He shall notify the Authorized Officer in writing if he intends to cease operations for any period of ten (10) days or more.\r\n\r\n3. All trees shall be cut so that the resultant stump height on the uphill side shall not exceed twelve (12) inches.\r\n\r\n4. All snags, culls and marginal trees designated for cutting shall be felled concurrently with all other trees designated for cutting in the harvest area shown on Exhibit A-I.\r\n\r\n5. All yarding shall be done with crawler type equipment, rubber tired skidder, or with horses.\r\n\r\n6. No cutting, yarding or loading is permitted outside the harvest area shown in Exhibit A-I.\r\n\r\n7. All landings shall be placed at the approximate locations shown on Exhibit A-I unless otherwise authorized by the Authorized Officer prior to any logging activity.\r\n\r\n8. All reproduction, where possible, shall be protected.\r\n\r\n9. Dozer blades will be removed for yarding unless the operator can demonstrate to the satisfaction of the Authorized Officer that he can operate such equipment without damage to the reserved trees.\r\n\r\n10. Tractor trails shall not exceed grades of 35% and shall be limited to designated locations authorized in advance by the Authorized Officer.\r\n\r\n11. Only those trees marked may be cut and removed.\r\n\r\n12. Cutting of any and all timber is restricted to between the dates June 1 and October 31. These dates may be adjusted by the Authorized Officer due to weather conditions of each season.","- - - - - Inspection - - - - - \r\n\r\n6/12/91:\r\nJohn Christensen, A.M., and I visited the sale Tuesday morning 6/12.  Mr. Krammer and a 2 man crew are working - progress is slow but adequate - weather has finally turned good for logging - Dennis said they will be pulling out of the sale area July 15 (may need to come back in the Fall).\r\nWe talked to Dennis about logging slash and log decks being moved out of the draw where there is adequate room.  This will be taken care of.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,270.3924502,253.6681925,NA,Contractor,"Forest health, Other (See Trt Notes)","The proposed action will enable us to manage this stand according to sound concepts of silviculture and forest management.\r\n\r\nThe proposed action would allow salvage and utilization of wood fiber being destroyed by Dwarf Mistletoe and Douglas fir Bark Beetle. It will also allow us to thin that part of the stand (Unit III) that is overstocked, but not yet mature so that the residual stems will have sufficient growing space to continue the most rapid growth as possible. In addition, the character of this previously &&high graded&& stand will be improved by the selective cutting. Several months of employment and wood fiber would be contributed to the local economy. The residual stand would be more healthy , vigorous and less susceptible to insects and disease. The long- term productivity of the stand would be increased.",None,NA,None,NA,NA,39:16:00,9,6,1989,09,06,10,6,1992,10,06
